,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.12121212121212122,0.18181818181818182,0.09090909090909091
caudalmiddlefrontal-rh,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.12121212121212122,0.15151515151515152,0.09090909090909091
parstriangularis-rh,0.16666666666666666,0.125,0.125,0.08333333333333333,0.125,0.125,0.16666666666666666,0.08333333333333333
precentral-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1
rostralmiddlefrontal-lh,0.15384615384615385,0.1282051282051282,0.10256410256410256,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.15384615384615385,0.10256410256410256
rostralmiddlefrontal-rh,0.15625,0.125,0.125,0.09375,0.125,0.125,0.15625,0.09375
superiortemporal-lh,0.15,0.125,0.1,0.1,0.125,0.125,0.175,0.1
superiortemporal-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1
