,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.14736842105263157,0.09473684210526316,0.1368421052631579,0.12631578947368421,0.12631578947368421,0.11578947368421053,0.10526315789473684,0.14736842105263157
caudalmiddlefrontal-rh,0.09696969696969697,0.15757575757575756,0.10303030303030303,0.11515151515151516,0.1393939393939394,0.13333333333333333,0.16363636363636364,0.09090909090909091
parstriangularis-rh,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.13227513227513227,0.12698412698412698,0.12169312169312169,0.10052910052910052,0.13756613756613756
precentral-rh,0.12,0.115,0.13,0.135,0.135,0.125,0.115,0.125
rostralmiddlefrontal-lh,0.11764705882352941,0.12254901960784313,0.11764705882352941,0.12745098039215685,0.14215686274509803,0.12745098039215685,0.12745098039215685,0.11764705882352941
rostralmiddlefrontal-rh,0.115,0.125,0.12,0.13,0.13,0.14,0.13,0.11
superiortemporal-lh,0.10240963855421686,0.15060240963855423,0.0963855421686747,0.1144578313253012,0.13855421686746988,0.13253012048192772,0.1686746987951807,0.0963855421686747
superiortemporal-rh,0.13966480446927373,0.1005586592178771,0.1340782122905028,0.12290502793296089,0.12849162011173185,0.11731843575418995,0.1005586592178771,0.1564245810055866
