,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.37640449438202245,0.20224719101123595,0.29213483146067415,0.0,0.0,0.0,0.0,0.12921348314606743
parstriangularis-rh,0.29770992366412213,0.45038167938931295,0.22137404580152673,0.0,0.0,0.0,0.0,0.030534351145038167
postcentral-rh,0.29411764705882354,0.1588235294117647,0.35294117647058826,0.0,0.0,0.0,0.0,0.19411764705882353
rostralmiddlefrontal-lh,0.08333333333333333,0.0,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.014492753623188406,0.6086956521739131,0.2318840579710145,0.13043478260869565,0.014492753623188406
superiorparietal-rh,0.0,0.0,0.0,0.0,0.32653061224489793,0.42857142857142855,0.22448979591836735,0.02040816326530612
superiortemporal-rh,0.0,0.0,0.0,0.0,0.13793103448275862,0.20689655172413793,0.6379310344827587,0.017241379310344827
supramarginal-lh,0.18446601941747573,0.019417475728155338,0.2815533980582524,0.0,0.019417475728155338,0.019417475728155338,0.019417475728155338,0.4563106796116505
