,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.050505050505050504,0.3838383838383838,0.1414141414141414,0.08080808080808081,0.0,0.1414141414141414,0.1414141414141414,0.06060606060606061
postcentral-lh,0.0,0.13333333333333333,0.2857142857142857,0.0,0.0,0.3047619047619048,0.24761904761904763,0.02857142857142857
rostralmiddlefrontal-lh,0.0,0.10204081632653061,0.0,0.6122448979591837,0.14285714285714285,0.0,0.0,0.14285714285714285
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0
superiorparietal-lh,0.0,0.1320754716981132,0.2830188679245283,0.0,0.0,0.3018867924528302,0.25471698113207547,0.02830188679245283
superiorparietal-rh,0.0,0.14736842105263157,0.2631578947368421,0.0,0.0,0.28421052631578947,0.2736842105263158,0.031578947368421054
superiortemporal-rh,0.0,0.125,0.03125,0.234375,0.0,0.046875,0.0625,0.5
