,bankssts-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,temporalpole-rh,transversetemporal-lh
bankssts-lh,0.17708333333333334,0.0,0.1875,0.1875,0.10416666666666667,0.14583333333333334,0.03125,0.16666666666666666
inferiortemporal-lh,0.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.30434782608695654,0.0
lingual-lh,0.13592233009708737,0.0,0.17475728155339806,0.17475728155339806,0.13592233009708737,0.17475728155339806,0.009708737864077669,0.1941747572815534
middletemporal-lh,0.13592233009708737,0.0,0.17475728155339806,0.17475728155339806,0.13592233009708737,0.17475728155339806,0.009708737864077669,0.1941747572815534
parahippocampal-lh,0.0821917808219178,0.0410958904109589,0.136986301369863,0.136986301369863,0.2465753424657534,0.1917808219178082,0.0,0.1643835616438356
superiortemporal-lh,0.1111111111111111,0.0,0.15555555555555556,0.15555555555555556,0.2,0.2,0.0,0.17777777777777778
temporalpole-rh,0.21212121212121213,0.09090909090909091,0.12121212121212122,0.12121212121212122,0.0,0.030303030303030304,0.36363636363636365,0.06060606060606061
transversetemporal-lh,0.12244897959183673,0.0,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.20408163265306123,0.0,0.1836734693877551
