,bankssts-rh,entorhinal-rh,insula-rh,middletemporal-rh,parahippocampal-rh,superiortemporal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.3472222222222222,0.0,0.0,0.013888888888888888,0.2361111111111111,0.16666666666666666,0.2361111111111111,0.0
entorhinal-rh,0.014492753623188406,0.37681159420289856,0.0,0.2463768115942029,0.0,0.18840579710144928,0.043478260869565216,0.13043478260869565
insula-rh,0.0,0.038461538461538464,0.5961538461538461,0.19230769230769232,0.019230769230769232,0.11538461538461539,0.0,0.038461538461538464
middletemporal-rh,0.038834951456310676,0.13592233009708737,0.1262135922330097,0.3883495145631068,0.0,0.2621359223300971,0.04854368932038835,0.0
parahippocampal-rh,0.20754716981132076,0.0,0.05660377358490566,0.0,0.4528301886792453,0.018867924528301886,0.2641509433962264,0.0
superiortemporal-rh,0.15454545454545454,0.08181818181818182,0.07272727272727272,0.16363636363636364,0.045454545454545456,0.36363636363636365,0.11818181818181818,0.0
temporalpole-rh,0.25,0.0,0.0,0.013888888888888888,0.25,0.125,0.3611111111111111,0.0
transversetemporal-rh,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.6774193548387096
