,bankssts-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,temporalpole-rh,transversetemporal-lh
bankssts-lh,0.24444444444444444,0.022222222222222223,0.13333333333333333,0.18518518518518517,0.07407407407407407,0.2,0.022222222222222223,0.11851851851851852
inferiortemporal-lh,0.11627906976744186,0.6511627906976745,0.0,0.0,0.0,0.06976744186046512,0.16279069767441862,0.0
lingual-lh,0.125,0.0,0.23214285714285715,0.16964285714285715,0.125,0.16071428571428573,0.008928571428571428,0.17857142857142858
middletemporal-lh,0.13821138211382114,0.0,0.17073170731707318,0.25203252032520324,0.11382113821138211,0.15447154471544716,0.008130081300813009,0.16260162601626016
parahippocampal-lh,0.0821917808219178,0.0410958904109589,0.136986301369863,0.136986301369863,0.2465753424657534,0.1917808219178082,0.0,0.1643835616438356
superiortemporal-lh,0.19166666666666668,0.008333333333333333,0.11666666666666667,0.15833333333333333,0.15,0.24166666666666667,0.0,0.13333333333333333
temporalpole-rh,0.16666666666666666,0.07142857142857142,0.09523809523809523,0.09523809523809523,0.0,0.023809523809523808,0.5,0.047619047619047616
transversetemporal-lh,0.12244897959183673,0.0,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.20408163265306123,0.0,0.1836734693877551
