,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.3333333333333333,0.037037037037037035,0.0,0.0,0.18518518518518517,0.037037037037037035,0.4074074074074074,0.0
inferiortemporal-rh,0.1,0.23333333333333334,0.06666666666666667,0.2,0.0,0.23333333333333334,0.13333333333333333,0.03333333333333333
insula-rh,0.0,0.13333333333333333,0.26666666666666666,0.2,0.0,0.16666666666666666,0.0,0.23333333333333334
lateralorbitofrontal-rh,0.05405405405405406,0.21621621621621623,0.10810810810810811,0.21621621621621623,0.0,0.24324324324324326,0.08108108108108109,0.08108108108108109
middletemporal-rh,0.04,0.0,0.08,0.0,0.64,0.0,0.12,0.12
parahippocampal-rh,0.08571428571428572,0.22857142857142856,0.08571428571428572,0.2,0.0,0.22857142857142856,0.11428571428571428,0.05714285714285714
temporalpole-rh,0.29411764705882354,0.058823529411764705,0.0,0.029411764705882353,0.20588235294117646,0.058823529411764705,0.35294117647058826,0.0
transversetemporal-rh,0.0,0.1,0.3,0.16666666666666666,0.03333333333333333,0.13333333333333333,0.0,0.26666666666666666
