,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0
inferiortemporal-rh,0.11764705882352941,0.23529411764705882,0.08823529411764706,0.17647058823529413,0.0,0.20588235294117646,0.11764705882352941,0.058823529411764705
insula-rh,0.0,0.15625,0.25,0.21875,0.0,0.15625,0.0,0.21875
lateralorbitofrontal-rh,0.05405405405405406,0.21621621621621623,0.13513513513513514,0.21621621621621623,0.0,0.21621621621621623,0.05405405405405406,0.10810810810810811
middletemporal-rh,0.0,0.0,0.15384615384615385,0.0,0.6153846153846154,0.0,0.0,0.23076923076923078
parahippocampal-rh,0.09375,0.25,0.09375,0.1875,0.0,0.21875,0.09375,0.0625
temporalpole-rh,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0
transversetemporal-rh,0.0,0.125,0.28125,0.1875,0.03125,0.125,0.0,0.25
