,Fp1,FT9,FC2,Fp2,AF7,AF8,AF4,FCz
Fp1,0.4946236559139785,0.0,0.0,0.0,0.0,0.5053763440860215,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.4935064935064935,0.0,0.5064935064935064,0.0
AF8,0.1441717791411043,0.0,0.0,0.0,0.0,0.8558282208588958,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.4318181818181818,0.0,0.5681818181818182,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
