,Fp1,TP9,FT10,Fp2,AF7,F5,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5446009389671361,0.45539906103286387,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.3754863813229572,0.5272373540856031,0.0,0.0,0.0,0.0,0.09727626459143969
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.7978533094812165,0.0,0.20214669051878353
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.11735941320293398,0.0,0.0,0.28117359413202936,0.0,0.6014669926650367
