,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.2,0.15,0.15,0.05,0.1,0.15,0.15,0.05
postcentral-lh,0.2,0.15,0.15,0.05,0.1,0.15,0.15,0.05
postcentral-rh,0.2,0.15,0.15,0.05,0.1,0.15,0.15,0.05
rostralmiddlefrontal-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142
superiorfrontal-lh,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.05263157894736842
superiorparietal-lh,0.2,0.15,0.15,0.05,0.1,0.15,0.15,0.05
superiorparietal-rh,0.2,0.15,0.15,0.05,0.1,0.15,0.15,0.05
supramarginal-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142
