,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.17791411042944785,0.10736196319018405,0.1165644171779141,0.1196319018404908,0.12576687116564417,0.1196319018404908,0.09815950920245399,0.13496932515337423
caudalmiddlefrontal-rh,0.1323529411764706,0.1323529411764706,0.10294117647058823,0.13602941176470587,0.13970588235294118,0.13602941176470587,0.09191176470588236,0.12867647058823528
postcentral-lh,0.1266233766233766,0.09090909090909091,0.2597402597402597,0.10064935064935066,0.11688311688311688,0.10714285714285714,0.07792207792207792,0.12012987012987013
postcentral-rh,0.13310580204778158,0.11945392491467577,0.10580204778156997,0.13651877133105803,0.1296928327645051,0.13651877133105803,0.10921501706484642,0.1296928327645051
superiorfrontal-rh,0.1299093655589124,0.1148036253776435,0.10876132930513595,0.12084592145015106,0.16012084592145015,0.13897280966767372,0.09063444108761329,0.13595166163141995
superiorparietal-lh,0.12539184952978055,0.11285266457680251,0.10344827586206896,0.12852664576802508,0.14106583072100312,0.14733542319749215,0.109717868338558,0.13166144200626959
superiorparietal-rh,0.1350210970464135,0.10548523206751055,0.10126582278481013,0.1350210970464135,0.12658227848101267,0.13924050632911392,0.14345991561181434,0.11392405063291139
supramarginal-lh,0.1299093655589124,0.1027190332326284,0.10574018126888217,0.1148036253776435,0.13595166163141995,0.1268882175226586,0.08459214501510574,0.19939577039274925
