,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.2602040816326531,0.07142857142857142,0.16326530612244897,0.09693877551020408,0.061224489795918366,0.14285714285714285,0.1377551020408163,0.0663265306122449
postcentral-lh,0.2,0.38666666666666666,0.10666666666666667,0.04,0.05333333333333334,0.09333333333333334,0.09333333333333334,0.02666666666666667
postcentral-rh,0.16666666666666666,0.04597701149425287,0.20689655172413793,0.10344827586206896,0.06896551724137931,0.16091954022988506,0.15517241379310345,0.09195402298850575
rostralmiddlefrontal-lh,0.13821138211382114,0.032520325203252036,0.13821138211382114,0.34146341463414637,0.032520325203252036,0.0975609756097561,0.0975609756097561,0.12195121951219512
superiorfrontal-lh,0.18181818181818182,0.050505050505050504,0.1717171717171717,0.06060606060606061,0.16161616161616163,0.15151515151515152,0.15151515151515152,0.0707070707070707
superiorparietal-lh,0.17791411042944785,0.04294478527607362,0.20245398773006135,0.0736196319018405,0.06748466257668712,0.17791411042944785,0.17177914110429449,0.08588957055214724
superiorparietal-rh,0.17575757575757575,0.04242424242424243,0.2,0.07272727272727272,0.07272727272727272,0.17575757575757575,0.1696969696969697,0.09090909090909091
supramarginal-lh,0.12173913043478261,0.043478260869565216,0.17391304347826086,0.14782608695652175,0.043478260869565216,0.1391304347826087,0.14782608695652175,0.1826086956521739
