,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3131209318259678,0.07571085988352175,0.07022953066118534,0.11408016443987667,0.07022953066118534,0.0630352860568688,0.10757108598835217,0.18602261048304214
frontalpole-rh,0.0730282375851996,0.27913015254787404,0.13956507627393702,0.06978253813696851,0.03278156442713405,0.1282051282051282,0.17916260954235638,0.09834469328140215
insula-rh,0.06651814131126671,0.13812858052196053,0.30808402291534054,0.0,0.0,0.2374283895607893,0.1514958625079567,0.09834500318268619
medialorbitofrontal-lh,0.13373493975903614,0.08714859437751005,0.0,0.41847389558232934,0.24538152610441766,0.0,0.05220883534136546,0.06305220883534136
medialorbitofrontal-rh,0.12060889929742388,0.057962529274004686,0.0,0.36007025761124123,0.43559718969555034,0.0,0.0,0.02576112412177986
parahippocampal-rh,0.06731113498030791,0.1435732187611887,0.2670963122090942,0.0,0.0,0.2656641604010025,0.15789473684210525,0.09846043680630147
rostralanteriorcingulate-lh,0.1039815728858177,0.1809805857189865,0.15465613688713392,0.04244817374136229,0.0,0.14313919052319843,0.26159921026653504,0.11319512997696611
rostralanteriorcingulate-rh,0.19358251057827927,0.10684062059238364,0.1071932299012694,0.05606488011283498,0.015514809590973202,0.09485190409026799,0.12129760225669958,0.304654442877292
