,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh
frontalpole-lh,0.4266666666666667,0.24222222222222223,0.0,0.04933333333333333,0.036,0.128,0.11777777777777777,0.0
frontalpole-rh,0.2210144927536232,0.39492753623188404,0.020531400966183576,0.09057971014492754,0.02455716586151369,0.17713365539452497,0.07125603864734299,0.0
insula-rh,0.0,0.0370888733379986,0.5955213435969209,0.36738978306508047,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.05675539929683576,0.1150175791059769,0.26167754897036666,0.4384731290808639,0.0055248618784530384,0.12255148166750376,0.0,0.0
paracentral-lh,0.0656691604322527,0.04738154613466334,0.0,0.007481296758104738,0.684954280964256,0.07564422277639235,0.0,0.11886949293433084
rostralanteriorcingulate-lh,0.15934065934065933,0.24175824175824176,0.0,0.13406593406593406,0.0521978021978022,0.3274725274725275,0.07417582417582418,0.01098901098901099
rostralanteriorcingulate-rh,0.2467411545623836,0.16666666666666666,0.0,0.0,0.0,0.12569832402234637,0.46089385474860334,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.4028169014084507,0.056338028169014086,0.0,0.5408450704225352
