,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,fusiform-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.2559962004274519,0.23771075753977677,0.0,0.1275231536452149,0.14485870339586795,0.10472571835668487,0.09736404654476372,0.031821420090239846
caudalanteriorcingulate-rh,0.2496274217585693,0.2608047690014903,0.0,0.11674118231495281,0.13859910581222057,0.09289617486338798,0.10556383507203179,0.03576751117734724
frontalpole-rh,0.0,0.0,0.9142857142857143,0.0,0.0,0.0,0.0,0.08571428571428572
fusiform-rh,0.1792102598717516,0.15659804252446843,0.0,0.315558555518056,0.16773540330745865,0.1751603104961188,0.005737428282146473,0.0
insula-rh,0.19299363057324842,0.17579617834394903,0.0,0.16019108280254776,0.2910828025477707,0.14777070063694267,0.0321656050955414,0.0
parahippocampal-rh,0.17309988062077197,0.14643851969757263,0.0,0.20413847990449663,0.18145642658177477,0.2857142857142857,0.00915240748109829,0.0
rostralanteriorcingulate-lh,0.2219861922464153,0.2299522039298991,0.0,0.011152416356877323,0.055762081784386616,0.011152416356877323,0.36962294211364843,0.10037174721189591
temporalpole-rh,0.11237785016286644,0.12052117263843648,0.04723127035830619,0.0,0.0,0.0,0.15390879478827363,0.5659609120521173
