,cuneus-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.5566037735849056,0.0,0.08435072142064373,0.0,0.0,0.3157602663706992,0.04328523862375139,0.0
frontalpole-lh,0.0,0.6532012195121951,0.12347560975609756,0.0,0.1760670731707317,0.0,0.0,0.04725609756097561
frontalpole-rh,0.08475509080902587,0.09025866813428729,0.38745184369840396,0.02531645569620253,0.22729774353329665,0.0693450742982939,0.09025866813428729,0.02531645569620253
fusiform-lh,0.0,0.0,0.026018099547511313,0.5288461538461539,0.0,0.0,0.2494343891402715,0.19570135746606335
medialorbitofrontal-lh,0.0,0.171071953010279,0.30323054331864907,0.0,0.49632892804698975,0.0,0.02936857562408223,0.0
paracentral-lh,0.4193786982248521,0.0,0.09171597633136094,0.0,0.0,0.4467455621301775,0.04215976331360947,0.0
rostralanteriorcingulate-lh,0.03896103896103896,0.0,0.08191808191808192,0.22127872127872128,0.01998001998001998,0.029470529470529472,0.4000999000999001,0.2082917082917083
rostralanteriorcingulate-rh,0.0,0.038485412787088766,0.028553693358162633,0.21725636250775915,0.0,0.0,0.26256983240223464,0.45313469894475483
