,cuneus-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh
cuneus-lh,0.12469908521906596,0.1249398170438132,0.12518054886856042,0.1249398170438132,0.1249398170438132,0.1249398170438132,0.12518054886856042,0.12518054886856042
frontalpole-rh,0.12075029308323564,0.1254396248534584,0.12590855803048065,0.12520515826494724,0.1254396248534584,0.12567409144196953,0.12590855803048065,0.12567409144196953
isthmuscingulate-rh,0.12019681349578257,0.12511715089034678,0.1267572633552015,0.1246485473289597,0.1253514526710403,0.12652296157450796,0.12582005623242737,0.12558575445173384
lateraloccipital-rh,0.12103407755581669,0.12549941245593418,0.12573443008225618,0.1252643948296122,0.12549941245593418,0.12549941245593418,0.12573443008225618,0.12573443008225618
lingual-rh,0.12058066026691641,0.12549754155935378,0.12596581596815734,0.1250292671505502,0.12549754155935378,0.12573167876375557,0.12596581596815734,0.12573167876375557
pericalcarine-lh,0.12027090144792153,0.12517515179822514,0.12657636618402615,0.12470808033629145,0.12540868752919196,0.12634283045305933,0.12587575899112563,0.1256422232601588
pericalcarine-rh,0.12052422185817926,0.1254388017786099,0.1261408846243857,0.12497074654809268,0.1254388017786099,0.12590685700912707,0.12590685700912707,0.12567282939386848
rostralanteriorcingulate-lh,0.12058066026691641,0.12549754155935378,0.12596581596815734,0.1250292671505502,0.12549754155935378,0.12573167876375557,0.12596581596815734,0.12573167876375557
