,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1302706104468219,0.12586532410320955,0.118313404657017,0.1252359974826935,0.12649465072372562,0.12146003775959723,0.12649465072372562,0.12586532410320955
frontalpole-rh,0.12716763005780346,0.12780989081567115,0.12010276172125883,0.1233140655105973,0.12588310854206808,0.1233140655105973,0.1233140655105973,0.12909441233140656
lateraloccipital-rh,0.1266490765171504,0.12598944591029024,0.12598944591029024,0.12335092348284961,0.12598944591029024,0.12401055408970976,0.12335092348284961,0.12467018469656992
lateralorbitofrontal-rh,0.127420362273579,0.12429731417863835,0.11992504684572143,0.127420362273579,0.12804497189256714,0.12429731417863835,0.127420362273579,0.12117426608369769
medialorbitofrontal-rh,0.12744479495268138,0.12744479495268138,0.11987381703470032,0.12492113564668769,0.12744479495268138,0.12302839116719243,0.12492113564668769,0.12492113564668769
pericalcarine-lh,0.1258741258741259,0.12523839796567068,0.12333121424030515,0.12523839796567068,0.12650985378258106,0.1258741258741259,0.12523839796567068,0.12269548633184997
rostralanteriorcingulate-lh,0.12927284027346178,0.12367930391547545,0.11932877563704164,0.127408328154133,0.12678682411435674,0.12367930391547545,0.12927284027346178,0.12057178371659416
rostralanteriorcingulate-rh,0.12689020381328073,0.12754766600920447,0.1203155818540434,0.12294543063773833,0.12557527942143326,0.12360289283366206,0.12294543063773833,0.1301775147928994
