,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,parstriangularis-rh,pericalcarine-lh,postcentral-lh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.5203619909502263,0.21945701357466063,0.03167420814479638,0.011312217194570135,0.0,0.09276018099547512,0.1244343891402715,0.0
frontalpole-rh,0.2116991643454039,0.5571030640668524,0.0,0.008356545961002786,0.0,0.07799442896935933,0.14484679665738162,0.0
parsorbitalis-rh,0.05106382978723404,0.0,0.7319148936170212,0.2170212765957447,0.0,0.0,0.0,0.0
parstriangularis-rh,0.03636363636363636,0.022727272727272728,0.20454545454545456,0.7227272727272728,0.0,0.013636363636363636,0.0,0.0
pericalcarine-lh,0.0,0.0,0.009584664536741214,0.0,0.9488817891373802,0.0,0.0,0.04153354632587859
postcentral-lh,0.11075949367088607,0.07911392405063292,0.0,0.015822784810126583,0.0,0.620253164556962,0.17405063291139242,0.0
rostralanteriorcingulate-lh,0.1880597014925373,0.1701492537313433,0.0,0.0,0.0,0.1880597014925373,0.4537313432835821,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.03426791277258567,0.0,0.0,0.9657320872274143
