,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
entorhinal-lh,0.8545454545454545,0.0,0.0,0.13454545454545455,0.0,0.01090909090909091,0.0,0.0
frontalpole-lh,0.0,0.5071428571428571,0.0880952380952381,0.0,0.11666666666666667,0.0,0.11904761904761904,0.16904761904761906
frontalpole-rh,0.0,0.048355899419729204,0.4081237911025145,0.0,0.3481624758220503,0.0,0.11605415860735009,0.07930367504835589
fusiform-lh,0.0915032679738562,0.0,0.0,0.6895424836601307,0.006535947712418301,0.20261437908496732,0.00980392156862745,0.0
medialorbitofrontal-rh,0.0,0.0736,0.2432,0.0048,0.4016,0.0,0.1488,0.128
parahippocampal-lh,0.022388059701492536,0.0,0.0,0.16417910447761194,0.0,0.8059701492537313,0.0,0.007462686567164179
rostralanteriorcingulate-rh,0.0,0.1225296442687747,0.09881422924901186,0.005928853754940711,0.1422924901185771,0.001976284584980237,0.383399209486166,0.2450592885375494
rostralmiddlefrontal-rh,0.0,0.15020576131687244,0.059670781893004114,0.0,0.10493827160493827,0.0102880658436214,0.22016460905349794,0.4547325102880658
