,caudalanteriorcingulate-rh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,superiorfrontal-rh
caudalanteriorcingulate-rh,0.4140127388535032,0.2484076433121019,0.0,0.1464968152866242,0.09554140127388536,0.03184713375796178,0.044585987261146494,0.01910828025477707
frontalpole-rh,0.2945205479452055,0.3767123287671233,0.0,0.1780821917808219,0.1095890410958904,0.0273972602739726,0.0136986301369863,0.0
medialorbitofrontal-lh,0.0,0.015625,0.265625,0.0234375,0.1015625,0.1953125,0.1796875,0.21875
medialorbitofrontal-rh,0.08,0.07111111111111111,0.04,0.2577777777777778,0.24888888888888888,0.1111111111111111,0.08,0.1111111111111111
rostralanteriorcingulate-lh,0.03557312252964427,0.04743083003952569,0.06719367588932806,0.18181818181818182,0.2845849802371542,0.1225296442687747,0.09486166007905138,0.16600790513833993
rostralanteriorcingulate-rh,0.0330188679245283,0.014150943396226415,0.1320754716981132,0.07075471698113207,0.10377358490566038,0.24056603773584906,0.19811320754716982,0.20754716981132076
rostralmiddlefrontal-rh,0.05056179775280899,0.0,0.15168539325842698,0.056179775280898875,0.0898876404494382,0.23595505617977527,0.2247191011235955,0.19101123595505617
superiorfrontal-rh,0.0,0.008968609865470852,0.13901345291479822,0.07174887892376682,0.13452914798206278,0.20179372197309417,0.15246636771300448,0.2914798206278027
