,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
entorhinal-lh,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.4,0.2,0.0,0.2,0.0,0.048,0.152
frontalpole-rh,0.0,0.08387096774193549,0.33548387096774196,0.0,0.3419354838709677,0.0,0.09032258064516129,0.14838709677419354
fusiform-lh,0.2777777777777778,0.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0
medialorbitofrontal-rh,0.0,0.08139534883720931,0.29069767441860467,0.0,0.38953488372093026,0.0,0.08139534883720931,0.1569767441860465
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.06086956521739131,0.08695652173913043,0.0,0.0782608695652174,0.0,0.3826086956521739,0.391304347826087
rostralmiddlefrontal-rh,0.0,0.08994708994708994,0.09523809523809523,0.0,0.08994708994708994,0.0,0.25396825396825395,0.4708994708994709
