,entorhinal-rh,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,middletemporal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.4198717948717949,0.04006410256410257,0.030448717948717948,0.2532051282051282,0.046474358974358976,0.10256410256410256,0.02564102564102564,0.08173076923076923
frontalpole-lh,0.046460176991150445,0.588495575221239,0.19469026548672566,0.061946902654867256,0.0,0.008849557522123894,0.07079646017699115,0.028761061946902654
frontalpole-rh,0.046357615894039736,0.18763796909492272,0.543046357615894,0.08167770419426049,0.024282560706401765,0.0,0.059602649006622516,0.05739514348785872
inferiortemporal-rh,0.21502590673575128,0.04404145077720207,0.04922279792746114,0.39766839378238344,0.06994818652849741,0.06347150259067358,0.03367875647668394,0.12694300518134716
middletemporal-rh,0.08996539792387544,0.0,0.012110726643598616,0.12802768166089964,0.4602076124567474,0.03806228373702422,0.11418685121107267,0.157439446366782
temporalpole-lh,0.12162162162162163,0.006756756756756757,0.0,0.0945945945945946,0.033783783783783786,0.5900900900900901,0.07207207207207207,0.08108108108108109
temporalpole-rh,0.017142857142857144,0.03428571428571429,0.04,0.04,0.17714285714285713,0.047619047619047616,0.56,0.0838095238095238
transversetemporal-rh,0.11663807890222985,0.0274442538593482,0.03430531732418525,0.20240137221269297,0.1269296740994854,0.0823327615780446,0.06174957118353345,0.3481989708404803
