,entorhinal-rh,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,middletemporal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.29365079365079366,0.03968253968253968,0.0,0.25396825396825395,0.023809523809523808,0.23015873015873015,0.015873015873015872,0.14285714285714285
frontalpole-lh,0.08333333333333333,0.5166666666666667,0.2,0.05,0.0,0.0,0.06666666666666667,0.08333333333333333
frontalpole-rh,0.03076923076923077,0.12307692307692308,0.4,0.046153846153846156,0.1076923076923077,0.0,0.12307692307692308,0.16923076923076924
inferiortemporal-rh,0.18461538461538463,0.02564102564102564,0.015384615384615385,0.3282051282051282,0.07179487179487179,0.13333333333333333,0.03076923076923077,0.21025641025641026
middletemporal-rh,0.045454545454545456,0.0,0.032467532467532464,0.14285714285714285,0.35064935064935066,0.03896103896103896,0.15584415584415584,0.23376623376623376
temporalpole-lh,0.2153846153846154,0.0,0.0,0.18461538461538463,0.007692307692307693,0.46923076923076923,0.023076923076923078,0.1
temporalpole-rh,0.0,0.015503875968992248,0.06976744186046512,0.06976744186046512,0.2713178294573643,0.0,0.4496124031007752,0.12403100775193798
transversetemporal-rh,0.1308411214953271,0.028037383177570093,0.04205607476635514,0.2383177570093458,0.11682242990654206,0.09345794392523364,0.04205607476635514,0.308411214953271
