,frontalpole-lh,fusiform-lh,inferiorparietal-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh
frontalpole-lh,0.7761194029850746,0.022388059701492536,0.022388059701492536,0.014925373134328358,0.014925373134328358,0.04477611940298507,0.022388059701492536,0.08208955223880597
fusiform-lh,0.003703703703703704,0.23333333333333334,0.08148148148148149,0.06296296296296296,0.11481481481481481,0.1259259259259259,0.2111111111111111,0.16666666666666666
inferiorparietal-lh,0.02564102564102564,0.06153846153846154,0.36923076923076925,0.20512820512820512,0.2,0.005128205128205128,0.07692307692307693,0.05641025641025641
isthmuscingulate-rh,0.018867924528301886,0.04245283018867924,0.17452830188679244,0.4669811320754717,0.19339622641509435,0.0,0.05660377358490566,0.04716981132075472
lateraloccipital-lh,0.017316017316017316,0.09956709956709957,0.19480519480519481,0.18181818181818182,0.3593073593073593,0.004329004329004329,0.06926406926406926,0.0735930735930736
lingual-lh,0.015384615384615385,0.2358974358974359,0.03076923076923077,0.020512820512820513,0.035897435897435895,0.2717948717948718,0.2,0.18974358974358974
parahippocampal-lh,0.0037174721189591076,0.17843866171003717,0.08550185873605948,0.07434944237918216,0.08921933085501858,0.10408921933085502,0.2825278810408922,0.1821561338289963
parahippocampal-rh,0.03870967741935484,0.14193548387096774,0.054838709677419356,0.04838709677419355,0.07096774193548387,0.0967741935483871,0.17419354838709677,0.3741935483870968
