,frontalpole-lh,fusiform-lh,inferiorparietal-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh
frontalpole-lh,0.6226415094339622,0.05660377358490566,0.05660377358490566,0.03773584905660377,0.03773584905660377,0.11320754716981132,0.05660377358490566,0.018867924528301886
fusiform-lh,0.004,0.22,0.08,0.068,0.084,0.136,0.228,0.18
inferiorparietal-lh,0.029940119760479042,0.0718562874251497,0.2634730538922156,0.23952095808383234,0.23353293413173654,0.005988023952095809,0.08982035928143713,0.0658682634730539
isthmuscingulate-rh,0.027777777777777776,0.0625,0.2569444444444444,0.2708333333333333,0.25,0.0,0.08333333333333333,0.04861111111111111
lateraloccipital-lh,0.023952095808383235,0.07784431137724551,0.24550898203592814,0.24550898203592814,0.23952095808383234,0.005988023952095809,0.09580838323353294,0.0658682634730539
lingual-lh,0.015625,0.23958333333333334,0.03125,0.020833333333333332,0.036458333333333336,0.2604166666666667,0.203125,0.19270833333333334
parahippocampal-lh,0.004201680672268907,0.20168067226890757,0.09663865546218488,0.08403361344537816,0.10084033613445378,0.11764705882352941,0.22268907563025211,0.1722689075630252
parahippocampal-rh,0.0,0.20754716981132076,0.08018867924528301,0.0660377358490566,0.08490566037735849,0.14150943396226415,0.2169811320754717,0.2028301886792453
