,caudalmiddlefrontal-rh,inferiorparietal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.20622568093385213,0.11284046692607004,0.11284046692607004,0.16731517509727625,0.0933852140077821,0.11284046692607004,0.08560311284046693,0.10894941634241245
inferiorparietal-rh,0.09385113268608414,0.1488673139158576,0.13915857605177995,0.12944983818770225,0.11974110032362459,0.1423948220064725,0.09385113268608414,0.13268608414239483
superiorfrontal-lh,0.09446254071661238,0.13355048859934854,0.15960912052117263,0.14332247557003258,0.11400651465798045,0.13355048859934854,0.09446254071661238,0.1270358306188925
superiorfrontal-rh,0.1320754716981132,0.11949685534591195,0.13836477987421383,0.18553459119496854,0.10062893081761007,0.11949685534591195,0.09119496855345911,0.11320754716981132
superiorparietal-lh,0.08074534161490683,0.11490683229813664,0.11490683229813664,0.10559006211180125,0.20186335403726707,0.11490683229813664,0.09006211180124224,0.17701863354037267
superiorparietal-rh,0.09508196721311475,0.14098360655737704,0.14098360655737704,0.13114754098360656,0.12131147540983607,0.14098360655737704,0.09508196721311475,0.13442622950819672
superiortemporal-lh,0.10619469026548672,0.12831858407079647,0.12831858407079647,0.12831858407079647,0.12831858407079647,0.12831858407079647,0.12389380530973451,0.12831858407079647
supramarginal-lh,0.08682634730538923,0.12275449101796407,0.12275449101796407,0.11377245508982035,0.16766467065868262,0.12275449101796407,0.08682634730538923,0.17664670658682635
