,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-rh,0.34375,0.34375,0.0,0.0,0.171875,0.0,0.0,0.140625
inferiorparietal-rh,0.21100917431192662,0.4954128440366973,0.0,0.0,0.10091743119266056,0.0,0.11009174311926606,0.08256880733944955
postcentral-rh,0.0,0.0,0.5151515151515151,0.0,0.0,0.48484848484848486,0.0,0.0
precentral-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.2682926829268293,0.2682926829268293,0.0,0.0,0.24390243902439024,0.0,0.0,0.21951219512195122
superiorfrontal-rh,0.0,0.0,0.45161290322580644,0.0,0.0,0.5483870967741935,0.0,0.0
superiorparietal-lh,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.4782608695652174,0.0
superiorparietal-rh,0.2571428571428571,0.2571428571428571,0.0,0.0,0.2571428571428571,0.0,0.0,0.22857142857142856
