,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.14741035856573706,0.14741035856573706,0.14741035856573706,0.13147410358565736,0.14741035856573706,0.0,0.1394422310756972,0.1394422310756972
postcentral-rh,0.11143695014662756,0.17595307917888564,0.16422287390029325,0.10850439882697947,0.11730205278592376,0.0,0.15249266862170088,0.17008797653958943
precentral-rh,0.11550151975683891,0.1702127659574468,0.16717325227963525,0.11246200607902736,0.12158054711246201,0.0,0.14893617021276595,0.1641337386018237
superiorfrontal-lh,0.1346153846153846,0.1423076923076923,0.1423076923076923,0.15384615384615385,0.1423076923076923,0.0,0.1423076923076923,0.1423076923076923
superiorfrontal-rh,0.14393939393939395,0.14772727272727273,0.14772727272727273,0.13257575757575757,0.14772727272727273,0.0,0.14015151515151514,0.14015151515151514
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiorparietal-rh,0.10979228486646884,0.1661721068249258,0.1572700296735905,0.10979228486646884,0.11572700296735905,0.0,0.17210682492581603,0.16913946587537093
supramarginal-rh,0.10818713450292397,0.17543859649122806,0.1608187134502924,0.10818713450292397,0.11403508771929824,0.0,0.15789473684210525,0.17543859649122806
