,P7,FT10,TP7,P5,PO7,PO3,PO8,AF4
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.46153846153846156,0.0,0.046153846153846156,0.0,0.0,0.49230769230769234,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0
PO7,0.0,0.0,0.0,0.0,0.4939759036144578,0.0,0.0,0.5060240963855421
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.29523809523809524,0.0,0.02857142857142857,0.0,0.0,0.6761904761904762,0.0
AF4,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.5882352941176471
