,F3,FT10,AF7,AF3,TP7,P5,PO7,AF8
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
AF7,0.0,0.0,0.41379310344827586,0.0,0.0,0.0,0.43103448275862066,0.15517241379310345
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
PO7,0.0,0.0,0.32894736842105265,0.0,0.0,0.0,0.5526315789473685,0.11842105263157894
AF8,0.0,0.0,0.34615384615384615,0.0,0.0,0.0,0.34615384615384615,0.3076923076923077
