,P7,AF7,AF3,TP7,P5,PO7,PO3,F6
P7,0.5196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.4803921568627451
AF7,0.0,0.5783132530120482,0.42168674698795183,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.5142857142857142,0.4857142857142857,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.5051546391752577,0.0,0.0,0.0,0.0,0.0,0.0,0.4948453608247423
