,P7,AF7,AF3,TP7,P5,PO7,PO3,F6
P7,0.42574257425742573,0.0,0.13861386138613863,0.0,0.0,0.43564356435643564,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.34146341463414637,0.0,0.3170731707317073,0.0,0.0,0.34146341463414637,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO7,0.41904761904761906,0.0,0.13333333333333333,0.0,0.0,0.44761904761904764,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
