,F3,FT10,AF7,AF3,TP7,P5,PO7,AF8
F3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.32558139534883723,0.3372093023255814,0.0,0.0,0.0,0.3372093023255814
AF3,0.0,0.0,0.21481481481481482,0.3925925925925926,0.0,0.0,0.0,0.3925925925925926
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.21481481481481482,0.3925925925925926,0.0,0.0,0.0,0.3925925925925926
