,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.21782178217821782,0.0,0.0,0.0,0.1782178217821782,0.18811881188118812,0.22772277227722773,0.18811881188118812
inferiorparietal-rh,0.0,0.5247524752475248,0.3465346534653465,0.0,0.0,0.0,0.12871287128712872,0.0
parsopercularis-lh,0.0,0.3269230769230769,0.5480769230769231,0.0,0.0,0.0,0.125,0.0
postcentral-rh,0.0,0.0,0.0,0.9347826086956522,0.06521739130434782,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.10778443113772455,0.0,0.0,0.023952095808383235,0.31137724550898205,0.19161676646706588,0.1437125748502994,0.2215568862275449
superiorfrontal-rh,0.12751677852348994,0.0,0.0,0.0,0.21476510067114093,0.2483221476510067,0.18791946308724833,0.2214765100671141
superiortemporal-lh,0.13095238095238096,0.07738095238095238,0.07738095238095238,0.0,0.13690476190476192,0.16666666666666666,0.25595238095238093,0.15476190476190477
superiortemporal-rh,0.1165644171779141,0.0,0.0,0.0,0.2085889570552147,0.19631901840490798,0.17177914110429449,0.3067484662576687
