,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2803030303030303,0.1893939393939394,0.07575757575757576,0.0,0.19696969696969696,0.25757575757575757,0.0,0.0
caudalmiddlefrontal-rh,0.17567567567567569,0.2702702702702703,0.04054054054054054,0.033783783783783786,0.22297297297297297,0.21621621621621623,0.04054054054054054,0.0
inferiorparietal-rh,0.10989010989010989,0.07692307692307693,0.37362637362637363,0.0,0.1978021978021978,0.24175824175824176,0.0,0.0
parsopercularis-lh,0.0,0.2222222222222222,0.0,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.2222222222222222,0.0
parstriangularis-rh,0.13872832369942195,0.1791907514450867,0.09248554913294797,0.028901734104046242,0.2774566473988439,0.24855491329479767,0.03468208092485549,0.0
rostralmiddlefrontal-lh,0.15306122448979592,0.15816326530612246,0.11224489795918367,0.025510204081632654,0.2193877551020408,0.3010204081632653,0.030612244897959183,0.0
superiortemporal-lh,0.0,0.16216216216216217,0.0,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.43243243243243246,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
