,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.059541984732824425,0.05114503816793893,0.015267175572519083,0.0,0.020610687022900764,0.04580152671755725,0.00916030534351145,0.0061068702290076335,0.0,0.04122137404580153,0.0,0.016793893129770993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05419847328244275,0.0,0.05419847328244275,0.004580152671755725,0.03587786259541985,0.0,0.044274809160305344,0.0,0.0,0.0,0.0,0.0,0.03587786259541985,0.007633587786259542,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.04351145038167939,0.03740458015267176,0.0,0.0,0.0,0.0,0.05419847328244275,0.0,0.0022900763358778627,0.042748091603053436,0.046564885496183206,0.05267175572519084,0.0,0.05419847328244275,0.0022900763358778627,0.0,0.051908396946564885,0.0,0.0,0.0,0.05343511450381679,0.04885496183206107
F3,0.0,0.0437862202189311,0.08113329040566646,0.012234385061171926,0.0,0.0206052801030264,0.04249839021249195,0.0070830650354153256,0.0051513200257566,0.0,0.043142305215711524,0.0,0.021249195106245976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051513200257566,0.0,0.05344494526722473,0.0,0.030264005151320026,0.0,0.03541532517707663,0.0,0.0,0.0,0.0,0.0,0.023824855119124275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037990985189954925,0.03670315518351577,0.0,0.0,0.0,0.0,0.08048937540244688,0.0,0.0019317450096587251,0.04056664520283323,0.04764971023824855,0.07083065035415326,0.0,0.06567933032839665,0.0019317450096587251,0.0,0.04764971023824855,0.0,0.0,0.0,0.051513200257566,0.04571796522858983
F7,0.0,0.05084745762711865,0.043583535108958835,0.04600484261501211,0.0,0.0,0.043583535108958835,0.029055690072639227,0.01937046004842615,0.0,0.043583535108958835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.05084745762711865,0.0,0.043583535108958835,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.024213075060532687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.05084745762711865,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.007263922518159807,0.05084745762711865,0.05084745762711865,0.048426150121065374,0.0,0.05084745762711865,0.007263922518159807,0.0,0.05084745762711865,0.0,0.0,0.0,0.05084745762711865,0.05084745762711865
FT9,0.0,0.0,0.0,0.0,0.0514018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.050623052959501556,0.0,0.0,0.0,0.05218068535825545,0.0,0.05218068535825545,0.0,0.0,0.04205607476635514,0.0,0.05218068535825545,0.0,0.05218068535825545,0.0,0.048286604361370715,0.0,0.05218068535825545,0.0514018691588785,0.0,0.0397196261682243,0.0,0.0,0.0,0.05218068535825545,0.05218068535825545,0.05218068535825545,0.042834890965732085,0.0,0.05218068535825545,0.0,0.0,0.0,0.05218068535825545,0.0,0.0,0.0,0.05218068535825545,0.0,0.0,0.0,0.0,0.04750778816199377,0.0,0.0,0.0,0.0,0.05218068535825545,0.0,0.0,0.0,0.0
FC5,0.0,0.054104477611940295,0.05970149253731343,0.0,0.0,0.05783582089552239,0.03917910447761194,0.0,0.0,0.0,0.05970149253731343,0.0,0.048507462686567165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.05970149253731343,0.0,0.04664179104477612,0.0,0.033582089552238806,0.0,0.0,0.0,0.0,0.0,0.04664179104477612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041044776119402986,0.013059701492537313,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.024253731343283583,0.033582089552238806,0.05970149253731343,0.0,0.05970149253731343,0.0,0.0,0.04664179104477612,0.0,0.0,0.0,0.05783582089552239,0.03917910447761194
FC1,0.0,0.048639736191261336,0.05441055234954658,0.015663643858202802,0.0,0.015663643858202802,0.05358615004122012,0.009068425391591096,0.006595218466611707,0.0,0.03792250618301731,0.0,0.011541632316570486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05441055234954658,0.0,0.055234954657873044,0.0,0.03462489694971146,0.0,0.04534212695795548,0.0,0.0,0.0,0.0,0.0,0.026380873866446827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04699093157460841,0.04451772464962902,0.0,0.0,0.0,0.0,0.055234954657873044,0.0,0.00247320692497939,0.0494641384995878,0.05358615004122012,0.055234954657873044,0.0,0.055234954657873044,0.00247320692497939,0.0,0.055234954657873044,0.0,0.0,0.0,0.055234954657873044,0.055234954657873044
C3,0.0,0.0377906976744186,0.029069767441860465,0.03488372093023256,0.0,0.0,0.029069767441860465,0.29651162790697677,0.023255813953488372,0.0,0.029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377906976744186,0.0,0.0377906976744186,0.0,0.029069767441860465,0.0,0.0377906976744186,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01744186046511628,0.0377906976744186,0.0,0.0,0.0,0.0,0.0377906976744186,0.0,0.00872093023255814,0.0377906976744186,0.0377906976744186,0.03488372093023256,0.0,0.0377906976744186,0.00872093023255814,0.0,0.0377906976744186,0.0,0.0,0.0,0.0377906976744186,0.0377906976744186
T7,0.0,0.046632124352331605,0.046632124352331605,0.046632124352331605,0.0,0.0,0.046632124352331605,0.046632124352331605,0.04145077720207254,0.0,0.046632124352331605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046632124352331605,0.0,0.046632124352331605,0.0,0.046632124352331605,0.0,0.046632124352331605,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031088082901554404,0.046632124352331605,0.0,0.0,0.0,0.0,0.046632124352331605,0.0,0.015544041450777202,0.046632124352331605,0.046632124352331605,0.046632124352331605,0.0,0.046632124352331605,0.015544041450777202,0.0,0.046632124352331605,0.0,0.0,0.0,0.046632124352331605,0.046632124352331605
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
