,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06091370558375635,0.050761421319796954,0.0,0.02030456852791878,0.0,0.0,0.06091370558375635,0.06598984771573604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030456852791878174,0.0,0.0,0.0,0.0,0.06598984771573604,0.0,0.06598984771573604,0.0,0.05583756345177665,0.0,0.0,0.06598984771573604,0.0,0.06598984771573604,0.02030456852791878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050761421319796954,0.06091370558375635,0.0,0.04568527918781726,0.030456852791878174,0.05583756345177665,0.0,0.0,0.0,0.0,0.03553299492385787,0.06091370558375635,0.0,0.0,0.0,0.0,0.030456852791878174,0.0,0.0,0.0,0.0
Fz,0.060109289617486336,0.0546448087431694,0.0,0.02185792349726776,0.0,0.0,0.060109289617486336,0.060109289617486336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.060109289617486336,0.0,0.060109289617486336,0.0,0.060109289617486336,0.0,0.0,0.060109289617486336,0.0,0.060109289617486336,0.02185792349726776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546448087431694,0.060109289617486336,0.0,0.04918032786885246,0.03278688524590164,0.060109289617486336,0.0,0.0,0.0,0.0,0.03825136612021858,0.060109289617486336,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.05102040816326531,0.05102040816326531,0.0,0.04081632653061224,0.0,0.0,0.05102040816326531,0.05102040816326531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102040816326531,0.0,0.0,0.0,0.0,0.05102040816326531,0.0,0.05102040816326531,0.0,0.05102040816326531,0.0,0.0,0.05102040816326531,0.0,0.05102040816326531,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102040816326531,0.05102040816326531,0.0,0.05102040816326531,0.05102040816326531,0.05102040816326531,0.0,0.0,0.0,0.0,0.05102040816326531,0.05102040816326531,0.0,0.0,0.0,0.0,0.05102040816326531,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.013921113689095127,0.01160092807424594,0.0,0.004640371229698376,0.0,0.0,0.09396751740139211,0.0962877030162413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04176334106728538,0.0,0.0,0.0,0.0,0.06844547563805105,0.0,0.09048723897911833,0.0,0.05104408352668213,0.0,0.0,0.0962877030162413,0.0,0.08236658932714618,0.004640371229698376,0.0,0.0,0.0,0.0,0.0,0.037122969837587005,0.0,0.0,0.01160092807424594,0.0777262180974478,0.0,0.031322505800464036,0.06844547563805105,0.04988399071925754,0.0,0.0,0.0,0.0,0.008120649651972157,0.013921113689095127,0.0,0.0,0.0,0.0,0.04640371229698376,0.0,0.0,0.0,0.0
C3,0.011214953271028037,0.009345794392523364,0.0,0.003738317757009346,0.0,0.0,0.07663551401869159,0.16448598130841122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04392523364485981,0.0,0.0,0.0,0.0,0.06542056074766354,0.0,0.07570093457943926,0.0,0.04579439252336449,0.0,0.0,0.11869158878504672,0.0,0.07663551401869159,0.003738317757009346,0.0,0.0,0.0,0.0,0.0,0.04018691588785047,0.0,0.0,0.009345794392523364,0.06261682242990654,0.0,0.025233644859813085,0.056074766355140186,0.04018691588785047,0.0,0.0,0.0,0.003738317757009346,0.018691588785046728,0.011214953271028037,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12370466321243523,0.0,0.04792746113989637,0.03173575129533679,0.0,0.0,0.04792746113989637,0.04598445595854922,0.0,0.0,0.0,0.0,0.04209844559585492,0.03950777202072539,0.0,0.0,0.04533678756476684,0.0,0.0,0.0,0.044689119170984455,0.04598445595854922,0.0,0.0,0.0,0.0,0.0,0.040803108808290155,0.04404145077720207,0.04792746113989637,0.04792746113989637,0.0,0.04145077720207254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04598445595854922,0.0,0.0,0.0,0.0,0.0,0.0,0.04533678756476684,0.03367875647668394,0.04339378238341969,0.0,0.0,0.046632124352331605,0.0,0.04792746113989637
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
