,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.32,0.05333333333333334,0.16,0.10666666666666667,0.12,0.0,0.12,0.12
caudalanteriorcingulate-rh,0.06896551724137931,0.6206896551724138,0.0,0.0,0.0,0.0,0.3103448275862069,0.0
frontalpole-rh,0.12631578947368421,0.0,0.2,0.15789473684210525,0.17894736842105263,0.0,0.14736842105263157,0.18947368421052632
isthmuscingulate-rh,0.1,0.0,0.18888888888888888,0.17777777777777778,0.18888888888888888,0.0,0.15555555555555556,0.18888888888888888
medialorbitofrontal-rh,0.09574468085106383,0.0,0.19148936170212766,0.1702127659574468,0.19148936170212766,0.0,0.14893617021276595,0.20212765957446807
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.08602150537634409,0.053763440860215055,0.15053763440860216,0.12903225806451613,0.15053763440860216,0.0,0.27956989247311825,0.15053763440860216
rostralanteriorcingulate-rh,0.09574468085106383,0.0,0.19148936170212766,0.1702127659574468,0.19148936170212766,0.0,0.14893617021276595,0.20212765957446807
