,entorhinal-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6300174520069808,0.0,0.07329842931937172,0.06980802792321117,0.031413612565445025,0.0,0.19546247818499127,0.0
frontalpole-rh,0.0,0.9309623430962343,0.0,0.03138075313807531,0.0,0.0,0.0,0.03765690376569038
isthmuscingulate-rh,0.0620253164556962,0.0,0.5569620253164557,0.09746835443037975,0.17974683544303796,0.06835443037974684,0.021518987341772152,0.013924050632911392
parahippocampal-lh,0.06149341142020498,0.01903367496339678,0.09956076134699854,0.5783308931185944,0.0527086383601757,0.04978038067349927,0.05124450951683748,0.08784773060029283
parahippocampal-rh,0.040498442367601244,0.0,0.22741433021806853,0.059190031152647975,0.6292834890965732,0.00778816199376947,0.03426791277258567,0.001557632398753894
pericalcarine-lh,0.0,0.0,0.14130434782608695,0.08423913043478261,0.024456521739130436,0.5788043478260869,0.008152173913043478,0.16304347826086957
temporalpole-lh,0.1958568738229755,0.0,0.032015065913371,0.05649717514124294,0.03766478342749529,0.0018832391713747645,0.6760828625235404,0.0
temporalpole-rh,0.0,0.033126293995859216,0.014492753623188406,0.12422360248447205,0.006211180124223602,0.11180124223602485,0.0,0.7101449275362319
