,bankssts-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.5938566552901023,0.023890784982935155,0.03583617747440273,0.09215017064846416,0.008532423208191127,0.020477815699658702,0.14846416382252559,0.07679180887372014
entorhinal-lh,0.030181086519114688,0.5633802816901409,0.01006036217303823,0.0,0.12474849094567404,0.19114688128772636,0.03621730382293763,0.04426559356136821
frontalpole-lh,0.04824561403508772,0.006578947368421052,0.8486842105263158,0.08552631578947369,0.0,0.0,0.010964912280701754,0.0
frontalpole-rh,0.13414634146341464,0.0,0.13109756097560976,0.5975609756097561,0.021341463414634148,0.0,0.06097560975609756,0.054878048780487805
fusiform-lh,0.0019569471624266144,0.11350293542074363,0.0,0.0136986301369863,0.6027397260273972,0.19373776908023482,0.07436399217221135,0.0
parahippocampal-lh,0.015789473684210527,0.17017543859649123,0.0,0.0035087719298245615,0.17894736842105263,0.624561403508772,0.007017543859649123,0.0
parahippocampal-rh,0.13403614457831325,0.030120481927710843,0.004518072289156626,0.03313253012048193,0.061746987951807226,0.0030120481927710845,0.7018072289156626,0.03162650602409638
temporalpole-rh,0.1246684350132626,0.04774535809018567,0.0,0.0610079575596817,0.0,0.0,0.05570291777188329,0.7108753315649867
