,entorhinal-lh,fusiform-lh,lateraloccipital-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
entorhinal-lh,0.5106888361045131,0.052256532066508314,0.0,0.055819477434679333,0.17814726840855108,0.043942992874109264,0.0510688836104513,0.10807600950118765
fusiform-lh,0.05597416576964478,0.41657696447793324,0.0,0.14208826695371368,0.07642626480086114,0.1916038751345533,0.02583423035522067,0.09149623250807319
lateraloccipital-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lingual-lh,0.061598951507208385,0.17955439056356487,0.0,0.4600262123197903,0.06946264744429882,0.10091743119266056,0.0327653997378768,0.09567496723460026
middletemporal-lh,0.15306122448979592,0.07936507936507936,0.0,0.06689342403628118,0.5204081632653061,0.03741496598639456,0.0,0.14285714285714285
parahippocampal-lh,0.06206896551724138,0.24,0.0,0.0896551724137931,0.05517241379310345,0.47586206896551725,0.016551724137931035,0.060689655172413794
parahippocampal-rh,0.08993576017130621,0.055674518201284794,0.0,0.06209850107066381,0.0,0.03854389721627409,0.7066381156316917,0.047109207708779445
temporalpole-lh,0.10336817653890824,0.09175377468060394,0.0,0.08710801393728224,0.156794425087108,0.04878048780487805,0.020905923344947737,0.4912891986062718
