,entorhinal-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6492693110647182,0.04384133611691023,0.07933194154488518,0.0,0.031315240083507306,0.033402922755741124,0.162839248434238,0.0
frontalpole-rh,0.034050179211469536,0.4910394265232975,0.24910394265232974,0.010752688172043012,0.05555555555555555,0.1111111111111111,0.04838709677419355,0.0
medialorbitofrontal-rh,0.06618962432915922,0.24865831842576028,0.41681574239713776,0.017889087656529516,0.08050089445438283,0.1001788908765653,0.057245080500894455,0.012522361359570662
parahippocampal-rh,0.0,0.006802721088435374,0.018140589569160998,0.9138321995464853,0.031746031746031744,0.0,0.0,0.02947845804988662
rostralanteriorcingulate-lh,0.026119402985074626,0.03731343283582089,0.06902985074626866,0.022388059701492536,0.5951492537313433,0.1958955223880597,0.054104477611940295,0.0
rostralanteriorcingulate-rh,0.01949317738791423,0.10526315789473684,0.09161793372319688,0.0,0.2124756335282651,0.4873294346978557,0.08382066276803118,0.0
temporalpole-lh,0.1260096930533118,0.04038772213247173,0.05492730210016155,0.0,0.04038772213247173,0.06623586429725363,0.6607431340872375,0.011308562197092083
temporalpole-rh,0.0,0.0,0.01529051987767584,0.039755351681957186,0.0,0.0,0.01529051987767584,0.9296636085626911
