,FT10,Fp2,AF7,AF3,C6,FC4,F6,AF8
FT10,0.9470899470899471,0.0,0.0,0.0,0.0,0.0,0.0,0.05291005291005291
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.49795918367346936,0.0,0.0,0.0,0.5020408163265306
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.031446540880503145,0.0,0.0,0.3867924528301887,0.0,0.0,0.0,0.5817610062893082
