,FT9,F4,Fp2,AF7,AF3,C2,FC4,AF8
FT9,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0
F4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.562111801242236,0.43788819875776397,0.0,0.0
C2,0.19799139167862267,0.0,0.0,0.0,0.1994261119081779,0.6025824964131994,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
