,FT10,Fp2,AF7,AF3,C6,FC4,F6,AF8
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.9622641509433962,0.03773584905660377,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.8275862068965517,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
