,FT10,Fp2,AF7,AF3,C6,FC4,F6,AF8
FT10,0.5235920852359208,0.0,0.0,0.1415525114155251,0.0,0.0,0.0,0.334855403348554
Fp2,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.38095238095238093
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.4504950495049505,0.0,0.0,0.4801980198019802,0.0,0.0,0.0,0.06930693069306931
C6,0.0,0.0,0.0,0.0,0.6246786632390745,0.0,0.37532133676092544,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.6894736842105263,0.3105263157894737,0.0
F6,0.0,0.0,0.0,0.0,0.3076923076923077,0.13034188034188035,0.561965811965812,0.0
AF8,0.34674922600619196,0.07120743034055728,0.0,0.02476780185758514,0.0,0.0,0.0,0.5572755417956656
