,Fp2,AF7,AF3,AFz,F5,F6,AF8,AF4
Fp2,0.5352342898656012,0.1467490010897203,0.05430439520523066,0.22993098438067563,0.0,0.0,0.03378132945877225,0.0
AF7,0.18880299836027173,0.5249472944483485,0.09650972124619349,0.18973998594518623,0.0,0.0,0.0,0.0
AF3,0.07331013916500995,0.10238568588469185,0.6682405566600398,0.09940357852882704,0.0,0.0,0.05666003976143141,0.0
AFz,0.2589869281045752,0.1650326797385621,0.08108660130718955,0.4838643790849673,0.0,0.0,0.011029411764705883,0.0
F5,0.0,0.0,0.0,0.0,0.6672694394213382,0.33273056057866185,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.37988165680473374,0.6156804733727811,0.0,0.004437869822485207
AF8,0.05963302752293578,0.0,0.07601572739187418,0.01703800786369594,0.0,0.0,0.8469855832241153,0.000327653997378768
AF4,0.0,0.0,0.0,0.0,0.0,0.005383022774327122,0.0,0.9946169772256729
