,TP9,C4,FT10,Fp2,AF7,AF3,AF8,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.47058823529411764
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.35650623885918004,0.0,0.32085561497326204,0.3226381461675579,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.3422562141491396,0.0,0.3403441682600382,0.3173996175908222,0.0
AF8,0.0,0.0,0.0,0.3184257602862254,0.0,0.295169946332737,0.38640429338103754,0.0
AF4,0.0,0.4449877750611247,0.0,0.0,0.0,0.0,0.0,0.5550122249388753
