,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.1511627906976744,0.15503875968992248,0.14728682170542637,0.06201550387596899,0.15503875968992248,0.06201550387596899,0.14728682170542637,0.12015503875968993
inferiorparietal-rh,0.1291390728476821,0.18211920529801323,0.12582781456953643,0.052980132450331126,0.17880794701986755,0.052980132450331126,0.17549668874172186,0.10264900662251655
postcentral-rh,0.14979757085020243,0.15384615384615385,0.14979757085020243,0.06477732793522267,0.15384615384615385,0.05668016194331984,0.15384615384615385,0.11740890688259109
superiorparietal-rh,0.13008130081300814,0.13008130081300814,0.13008130081300814,0.12195121951219512,0.13008130081300814,0.0975609756097561,0.13008130081300814,0.13008130081300814
superiortemporal-lh,0.1291390728476821,0.18211920529801323,0.12582781456953643,0.052980132450331126,0.17880794701986755,0.052980132450331126,0.17549668874172186,0.10264900662251655
superiortemporal-rh,0.1349206349206349,0.1349206349206349,0.12698412698412698,0.09523809523809523,0.1349206349206349,0.11904761904761904,0.11904761904761904,0.1349206349206349
supramarginal-lh,0.1267605633802817,0.18309859154929578,0.1267605633802817,0.056338028169014086,0.1795774647887324,0.045774647887323945,0.18309859154929578,0.09859154929577464
supramarginal-rh,0.1461187214611872,0.1461187214611872,0.1415525114155251,0.0730593607305936,0.1461187214611872,0.0730593607305936,0.136986301369863,0.136986301369863
