,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.2766990291262136,0.16019417475728157,0.16019417475728157,0.20388349514563106,0.009708737864077669,0.10194174757281553,0.02912621359223301,0.05825242718446602
caudalmiddlefrontal-rh,0.11262798634812286,0.2525597269624573,0.18088737201365188,0.17064846416382254,0.05802047781569966,0.07508532423208192,0.07508532423208192,0.07508532423208192
postcentral-rh,0.13580246913580246,0.2222222222222222,0.30864197530864196,0.205761316872428,0.00823045267489712,0.08641975308641975,0.0,0.03292181069958848
rostralmiddlefrontal-rh,0.16666666666666666,0.1856060606060606,0.1856060606060606,0.2689393939393939,0.007575757575757576,0.10606060606060606,0.022727272727272728,0.056818181818181816
superiorparietal-rh,0.025,0.2125,0.025,0.025,0.2125,0.125,0.1875,0.1875
superiortemporal-lh,0.11057692307692307,0.10576923076923077,0.10096153846153846,0.125,0.052884615384615384,0.2644230769230769,0.07211538461538461,0.16826923076923078
superiortemporal-rh,0.038461538461538464,0.14102564102564102,0.0,0.038461538461538464,0.09615384615384616,0.09615384615384616,0.3076923076923077,0.28205128205128205
supramarginal-rh,0.05405405405405406,0.0990990990990991,0.036036036036036036,0.05855855855855856,0.06756756756756757,0.16216216216216217,0.2072072072072072,0.3153153153153153
