,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.5555555555555556,0.13333333333333333,0.13333333333333333,0.044444444444444446,0.13333333333333333,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.050724637681159424,0.3333333333333333,0.30434782608695654,0.014492753623188406,0.15942028985507245,0.057971014492753624,0.007246376811594203,0.07246376811594203
postcentral-rh,0.04964539007092199,0.3049645390070922,0.3120567375886525,0.014184397163120567,0.1702127659574468,0.05673758865248227,0.0070921985815602835,0.0851063829787234
superiorparietal-rh,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.3584905660377358,0.16981132075471697,0.1509433962264151,0.1509433962264151,0.11320754716981132
superiortemporal-lh,0.04516129032258064,0.13548387096774195,0.13548387096774195,0.06451612903225806,0.25161290322580643,0.12258064516129032,0.11612903225806452,0.12903225806451613
superiortemporal-rh,0.0,0.08235294117647059,0.08235294117647059,0.09411764705882353,0.2235294117647059,0.21176470588235294,0.1411764705882353,0.16470588235294117
supramarginal-lh,0.0,0.0,0.0,0.11940298507462686,0.2537313432835821,0.16417910447761194,0.3283582089552239,0.13432835820895522
supramarginal-rh,0.0,0.10784313725490197,0.12745098039215685,0.0784313725490196,0.21568627450980393,0.16666666666666666,0.09803921568627451,0.20588235294117646
