,Fp1,F3,Pz,P4,CP2,AF7,AF3,P2
Fp1,0.24096385542168675,0.24096385542168675,0.09236947791164658,0.09236947791164658,0.09236947791164658,0.24096385542168675,0.0,0.0
F3,0.24096385542168675,0.24096385542168675,0.09236947791164658,0.09236947791164658,0.09236947791164658,0.24096385542168675,0.0,0.0
Pz,0.053426248548199766,0.053426248548199766,0.26248548199767713,0.26248548199767713,0.26248548199767713,0.053426248548199766,0.05226480836236934,0.0
P4,0.053426248548199766,0.053426248548199766,0.26248548199767713,0.26248548199767713,0.26248548199767713,0.053426248548199766,0.05226480836236934,0.0
CP2,0.053426248548199766,0.053426248548199766,0.26248548199767713,0.26248548199767713,0.26248548199767713,0.053426248548199766,0.05226480836236934,0.0
AF7,0.24096385542168675,0.24096385542168675,0.09236947791164658,0.09236947791164658,0.09236947791164658,0.24096385542168675,0.0,0.0
AF3,0.0,0.0,0.16728624535315986,0.16728624535315986,0.16728624535315986,0.0,0.49070631970260226,0.007434944237918215
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.9583333333333334
