,Pz,O2,P4,CP2,AF3,PO8,P6,P2
Pz,0.2835820895522388,0.0,0.2835820895522388,0.2835820895522388,0.14925373134328357,0.0,0.0,0.0
O2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
P4,0.2835820895522388,0.0,0.2835820895522388,0.2835820895522388,0.14925373134328357,0.0,0.0,0.0
CP2,0.2835820895522388,0.0,0.2835820895522388,0.2835820895522388,0.14925373134328357,0.0,0.0,0.0
AF3,0.19157088122605365,0.0,0.19157088122605365,0.19157088122605365,0.42528735632183906,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P6,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
