,Pz,O2,P4,CP2,AF3,PO8,P6,P2
Pz,0.26108374384236455,0.0,0.26108374384236455,0.26108374384236455,0.21674876847290642,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.26108374384236455,0.0,0.26108374384236455,0.26108374384236455,0.21674876847290642,0.0,0.0,0.0
CP2,0.26108374384236455,0.0,0.26108374384236455,0.26108374384236455,0.21674876847290642,0.0,0.0,0.0
AF3,0.25142857142857145,0.0,0.25142857142857145,0.25142857142857145,0.24571428571428572,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
