,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.32432432432432434,0.32432432432432434,0.0,0.0,0.0,0.0,0.35135135135135137,0.0
F3,0.32432432432432434,0.32432432432432434,0.0,0.0,0.0,0.0,0.35135135135135137,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3170731707317073,0.3170731707317073,0.0,0.0,0.0,0.0,0.36585365853658536,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
