,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.1806020066889632,0.16387959866220736,0.10702341137123746,0.11705685618729098,0.11705685618729098,0.11705685618729098,0.08695652173913043,0.11036789297658862
parstriangularis-rh,0.15,0.1625,0.115625,0.125,0.125,0.121875,0.08125,0.11875
postcentral-lh,0.10738255033557047,0.1174496644295302,0.17114093959731544,0.12751677852348994,0.12080536912751678,0.11409395973154363,0.07718120805369127,0.1644295302013423
precentral-lh,0.11295681063122924,0.12956810631229235,0.132890365448505,0.13953488372093023,0.132890365448505,0.12956810631229235,0.08637873754152824,0.1362126245847176
precentral-rh,0.11724137931034483,0.1310344827586207,0.12758620689655173,0.13793103448275862,0.13448275862068965,0.1310344827586207,0.0896551724137931,0.1310344827586207
superiortemporal-lh,0.1166077738515901,0.13427561837455831,0.127208480565371,0.13427561837455831,0.13427561837455831,0.13427561837455831,0.08833922261484099,0.13074204946996468
superiortemporal-rh,0.12315270935960591,0.12807881773399016,0.11330049261083744,0.12807881773399016,0.12807881773399016,0.1330049261083744,0.12807881773399016,0.11822660098522167
supramarginal-lh,0.10526315789473684,0.11842105263157894,0.16776315789473684,0.12828947368421054,0.12171052631578948,0.11513157894736842,0.07894736842105263,0.16447368421052633
