,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.15789473684210525,0.0728744939271255,0.1417004048582996,0.12955465587044535,0.145748987854251,0.12550607287449392,0.08906882591093117,0.13765182186234817
parsopercularis-lh,0.12345679012345678,0.12962962962962962,0.13580246913580246,0.11728395061728394,0.12345679012345678,0.1111111111111111,0.1419753086419753,0.11728395061728394
parstriangularis-rh,0.15040650406504066,0.08130081300813008,0.14634146341463414,0.12601626016260162,0.14227642276422764,0.12601626016260162,0.0975609756097561,0.13008130081300814
postcentral-lh,0.14035087719298245,0.07894736842105263,0.13596491228070176,0.14035087719298245,0.15350877192982457,0.11403508771929824,0.09210526315789473,0.14473684210526316
superiorparietal-lh,0.14583333333333334,0.075,0.14166666666666666,0.13333333333333333,0.15416666666666667,0.12083333333333333,0.09166666666666666,0.1375
superiortemporal-lh,0.14666666666666667,0.08444444444444445,0.1511111111111111,0.12,0.13777777777777778,0.14666666666666667,0.08888888888888889,0.12444444444444444
superiortemporal-rh,0.125,0.11931818181818182,0.13068181818181818,0.125,0.13068181818181818,0.10227272727272728,0.14204545454545456,0.125
supramarginal-lh,0.14285714285714285,0.07563025210084033,0.13865546218487396,0.13865546218487396,0.15546218487394958,0.11764705882352941,0.08823529411764706,0.14285714285714285
