,fusiform-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,paracentral-rh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh
fusiform-lh,0.18454935622317598,0.1630901287553648,0.1888412017167382,0.1459227467811159,0.0,0.04721030042918455,0.1888412017167382,0.0815450643776824
isthmuscingulate-lh,0.10989010989010989,0.25274725274725274,0.19505494505494506,0.09340659340659341,0.0,0.054945054945054944,0.11263736263736264,0.1813186813186813
isthmuscingulate-rh,0.12607449856733524,0.1977077363896848,0.22922636103151864,0.09742120343839542,0.0,0.05730659025787966,0.1489971346704871,0.14326647564469913
lingual-lh,0.17616580310880828,0.17616580310880828,0.17616580310880828,0.17098445595854922,0.0,0.04145077720207254,0.17616580310880828,0.08290155440414508
paracentral-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-lh,0.11206896551724138,0.1724137931034483,0.1724137931034483,0.08620689655172414,0.0,0.16379310344827586,0.1206896551724138,0.1724137931034483
pericalcarine-lh,0.1732283464566929,0.15354330708661418,0.1968503937007874,0.13385826771653545,0.0,0.047244094488188976,0.21653543307086615,0.07874015748031496
pericalcarine-rh,0.07954545454545454,0.25,0.19696969696969696,0.06818181818181818,0.0,0.07575757575757576,0.08333333333333333,0.24621212121212122
