,postcentral-rh,precentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
postcentral-rh,0.18421052631578946,0.10526315789473684,0.10526315789473684,0.13157894736842105,0.10526315789473684,0.07894736842105263,0.15789473684210525,0.13157894736842105
precentral-rh,0.1016949152542373,0.13559322033898305,0.13559322033898305,0.15254237288135594,0.06779661016949153,0.1016949152542373,0.15254237288135594,0.15254237288135594
superiorparietal-lh,0.1016949152542373,0.13559322033898305,0.13559322033898305,0.15254237288135594,0.06779661016949153,0.1016949152542373,0.15254237288135594,0.15254237288135594
superiorparietal-rh,0.1076923076923077,0.13846153846153847,0.13846153846153847,0.15384615384615385,0.06153846153846154,0.09230769230769231,0.16923076923076924,0.13846153846153847
superiortemporal-lh,0.14814814814814814,0.1111111111111111,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.14814814814814814
superiortemporal-rh,0.11363636363636363,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.11363636363636363,0.13636363636363635,0.13636363636363635
supramarginal-lh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.14516129032258066,0.06451612903225806,0.0967741935483871,0.16129032258064516,0.14516129032258066
supramarginal-rh,0.125,0.125,0.125,0.14285714285714285,0.07142857142857142,0.10714285714285714,0.16071428571428573,0.14285714285714285
