,postcentral-rh,precentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
postcentral-rh,0.18421052631578946,0.10526315789473684,0.10526315789473684,0.13157894736842105,0.10526315789473684,0.07894736842105263,0.15789473684210525,0.13157894736842105
precentral-rh,0.07317073170731707,0.15853658536585366,0.14634146341463414,0.10975609756097561,0.0975609756097561,0.13414634146341464,0.13414634146341464,0.14634146341463414
superiorparietal-lh,0.07792207792207792,0.15584415584415584,0.19480519480519481,0.11688311688311688,0.05194805194805195,0.16883116883116883,0.11688311688311688,0.11688311688311688
superiorparietal-rh,0.1076923076923077,0.13846153846153847,0.13846153846153847,0.15384615384615385,0.06153846153846154,0.09230769230769231,0.16923076923076924,0.13846153846153847
superiortemporal-lh,0.08163265306122448,0.14285714285714285,0.061224489795918366,0.08163265306122448,0.2653061224489796,0.10204081632653061,0.14285714285714285,0.12244897959183673
superiortemporal-rh,0.07575757575757576,0.16666666666666666,0.18181818181818182,0.09090909090909091,0.10606060606060606,0.19696969696969696,0.09090909090909091,0.09090909090909091
supramarginal-lh,0.11267605633802817,0.14084507042253522,0.11267605633802817,0.1267605633802817,0.09859154929577464,0.08450704225352113,0.16901408450704225,0.15492957746478872
supramarginal-rh,0.109375,0.140625,0.109375,0.125,0.09375,0.09375,0.15625,0.171875
