,caudalmiddlefrontal-lh,postcentral-rh,precentral-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.12698412698412698,0.1111111111111111,0.12698412698412698,0.14285714285714285,0.12698412698412698,0.12698412698412698,0.1111111111111111,0.12698412698412698
postcentral-rh,0.10638297872340426,0.1276595744680851,0.14893617021276595,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851
precentral-lh,0.10909090909090909,0.12727272727272726,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.10909090909090909,0.12727272727272726,0.12727272727272726
superiorparietal-rh,0.11475409836065574,0.11475409836065574,0.14754098360655737,0.13114754098360656,0.13114754098360656,0.11475409836065574,0.11475409836065574,0.13114754098360656
superiortemporal-lh,0.10909090909090909,0.12727272727272726,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.10909090909090909,0.12727272727272726,0.12727272727272726
superiortemporal-rh,0.12698412698412698,0.1111111111111111,0.12698412698412698,0.14285714285714285,0.12698412698412698,0.12698412698412698,0.1111111111111111,0.12698412698412698
supramarginal-lh,0.10638297872340426,0.1276595744680851,0.14893617021276595,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851
supramarginal-rh,0.10909090909090909,0.12727272727272726,0.14545454545454545,0.12727272727272726,0.12727272727272726,0.10909090909090909,0.12727272727272726,0.12727272727272726
